Timestamp,pCut Motor: Torque," pCut CTRL Position controller: Lag error"," pCut CTRL Position controller: Actual position"," pCut CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Actual position"," pSvolFilm CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Lag error"
0.399999986,-0.198549464,0.0038414,-855667,514.9841309,11294,731.2672729,0.632396638
0.403999986,-0.180051148,-0.001702309,-855665,508.1176758,11297,726.2587891,0.623224258
0.407999985,-0.194616795,0.002307892,-855663,501.2512207,11300,726.258606,0.613013744
0.411999985,-0.198255926,0.004886627,-855661,497.8179932,11303,723.7543335,0.636898756
0.415999985,-0.173341215,-0.00220871,-855659,497.8179932,11305,721.2496948,0.6667943
0.419999985,-0.183248118,0.000246048,-855657,497.8179932,11308,731.2671509,0.666674733
0.423999984,-0.165182382,-0.001317978,-855655,487.5183105,11311,733.7714233,0.657502472
0.427999984,-0.172495201,0.00100708,-855653,487.5183105,11314,741.2845459,0.623286784
0.431999984,-0.197291344,0.004640579,-855651,477.2186279,11317,733.7715454,0.584062457
0.435999984,-0.199797302,0.005460739,-855650,494.3847656,11320,716.2410278,0.585909307
0.439999983,-0.198183432,0.002092361,-855648,480.6518555,11323,716.2411499,0.612799466
0.443999983,-0.162785619,-0.006835938,-855646,484.085083,11326,713.7368164,0.645737231
0.447999983,-0.185357183,-0.00621891,-855644,466.9189453,11329,721.2498779,0.67463088
0.451999982,-0.176872984,-0.008260727,-855642,470.3521729,11332,726.258667,0.691503763
0.455999982,-0.169950172,-0.002288818,-855640,460.0524902,11335,726.2584839,0.702366233
0.459999982,-0.158031076,-0.007371902,-855638,463.4857178,11337,728.7628784,0.706216574
0.463999982,-0.148488998,-0.009775162,-855636,463.4857178,11340,733.7714233,0.692072749
0.467999981,-0.159492359,-0.004007339,-855635,453.1860352,11343,731.2671509,0.681898713
0.471999981,-0.16864562,0.000320435,-855633,449.7528076,11346,728.7628784,0.678736866
0.475999981,-0.174093351,-0.000911713,-855631,453.1860352,11349,726.2584839,0.671568096
0.479999981,-0.157574579,-0.004955292,-855629,449.7528076,11352,723.7540894,0.679425359
0.48399998,-0.169487178,-0.003419876,-855627,432.5866699,11355,728.7628174,0.69333005
0.48799998,-0.158837557,-0.003473282,-855626,432.5866699,11358,736.2758179,0.669131756
0.49199998,-0.167931616,0.006026268,-855624,422.2869873,11361,736.2759399,0.639924765
0.495999979,-0.168866619,0.000358582,-855622,429.1534424,11364,733.7716675,0.628749013
