Timestamp,pCut Motor: Torque," pCut CTRL Position controller: Lag error"," pCut CTRL Position controller: Actual position"," pCut CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Actual position"," pSvolFilm CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Lag error"
0.331999991,-0.137962848,0.007858276,-790903,542.4499512,102474,686.189209,0.747132719
0.335999991,-0.1325849,0.002645493,-790901,539.0167236,102477,696.2063599,0.750635028
0.33999999,-0.160551786,0.012718201,-790899,535.5834961,102480,713.7369385,0.715233445
0.34399999,-0.188222453,0.020482063,-790897,532.1502686,102483,716.2409058,0.672915876
0.34799999,-0.182101414,0.015224457,-790894,549.3164063,102486,718.7456055,0.634499669
0.35199999,-0.169486299,0.006853104,-790892,539.0167236,102489,706.223877,0.63191992
0.355999989,-0.143928483,-0.001568794,-790890,539.0167236,102491,708.7280884,0.666997492
0.359999989,-0.138605088,-0.002660751,-790888,535.5834961,102494,721.2498779,0.698451459
0.363999989,-0.164660797,-0.000548363,-790886,528.717041,102497,711.2323608,0.71005559
0.367999989,-0.168904915,0.002576828,-790884,528.717041,102500,726.2584229,0.714496791
0.371999988,-0.181719214,0.002639771,-790882,535.5834961,102503,731.2672729,0.697499335
0.375999988,-0.186113596,0.007102013,-790879,518.4173584,102506,726.258728,0.681788027
0.379999988,-0.186941937,0.002498627,-790877,525.2838135,102509,723.7541504,0.687056661
0.383999987,-0.16888538,0.002677917,-790875,521.8505859,102512,736.2759399,0.683924198
0.387999987,-0.192453444,0.004360199,-790873,511.5509033,102515,733.7713013,0.670920789
0.391999987,-0.186057791,-0.000875473,-790871,511.5509033,102517,731.2672729,0.654701889
0.395999987,-0.187695488,-0.000669479,-790869,508.1176758,102520,731.2672729,0.636514008
0.399999986,-0.168727875,-0.003092766,-790867,514.9841309,102523,726.258728,0.633352101
0.403999986,-0.209473118,0.009362221,-790865,504.6844482,102526,726.2584229,0.625181615
0.407999986,-0.233236328,0.008026123,-790863,501.2512207,102529,728.7626953,0.592004776
0.411999985,-0.178199574,-0.007102966,-790861,497.8179932,102532,728.7626953,0.582832515
0.415999985,-0.18201229,-0.007187843,-790859,501.2512207,102535,723.7540894,0.605715811
0.419999985,-0.19127059,-0.001841545,-790857,490.9515381,102538,718.7452393,0.632606089
0.423999985,-0.197168112,0.002067566,-790855,490.9515381,102541,723.7541504,0.662501454
0.427999984,-0.208122939,0.006074905,-790853,480.6518555,102544,738.7805176,0.654367864
0.431999984,-0.212286532,0.005731583,-790851,480.6518555,102547,738.7802124,0.622155786
0.435999984,-0.216311157,0.003949165,-790849,484.085083,102550,733.7713013,0.589943647
0.439999984,-0.211686596,-0.000648499,-790847,477.2186279,102552,733.7713013,0.559735
0.443999983,-0.209904194,-0.002565384,-790845,473.7854004,102555,721.2498779,0.568593919
0.447999983,-0.219342977,0.002314568,-790844,473.7854004,102558,723.7541504,0.585466802
0.451999983,-0.184400618,-0.006607056,-790842,473.7854004,102561,728.7630005,0.581340253
0.455999982,-0.167118222,-0.011476517,-790840,466.9189453,102564,726.258728,0.593204439
0.459999982,-0.18379119,-0.005273819,-790838,456.6192627,102567,723.7540894,0.603065193
0.463999982,-0.178763464,-0.003414154,-790836,466.9189453,102570,726.258667,0.596898139
0.467999982,-0.16230084,-0.009861946,-790834,460.0524902,102573,723.7540894,0.610765815
0.471999981,-0.167297482,-0.006763458,-790833,453.1860352,102576,726.2584229,0.629679203
0.475999981,-0.171669364,-0.000984192,-790831,456.6192627,102579,718.7456055,0.641543388
0.479999981,-0.170493677,-0.000762939,-790829,449.7528076,102582,718.7456055,0.653407574
0.483999981,-0.134164989,-0.010219574,-790827,453.1860352,102584,731.2672729,0.655254424
0.48799998,-0.165010273,-0.007379532,-790825,436.0198975,102587,728.7630005,0.643076956
0.49199998,-0.17171368,-0.001707077,-790824,439.453125,102590,731.2670288,0.620882213
0.49599998,-0.120989136,-0.008602142,-790822,439.453125,102593,733.7716064,0.59972614
0.499999979,-0.157090381,0.002296448,-790820,429.1534424,102596,723.7541504,0.590553939
0.503999979,-0.165013969,0.002153397,-790819,422.2869873,102599,726.2584229,0.601416409
0.507999979,-0.162603453,0.00744915,-790817,422.2869873,102602,723.7540894,0.615284026
0.511999979,-0.15841575,0.003080368,-790815,418.8537598,102605,716.241272,0.646181107
0.515999978,-0.173363164,0.005526543,-790813,405.1208496,102608,726.258728,0.681122303
0.519999978,-0.169108123,0.002432823,-790812,415.4205322,102611,733.7716064,0.679963946
0.523999978,-0.149082273,-0.000567436,-790810,405.1208496,102614,733.7716064,0.659772635
0.527999977,-0.154699266,0.00174427,-790808,401.6876221,102616,736.2758789,0.63357085
0.531999977,-0.166576132,0.004016876,-790807,401.6876221,102619,726.258728,0.627403796
0.535999977,-0.1549564,0.000761032,-790805,391.3879395,102622,726.258728,0.644276679
0.539999977,-0.174705148,0.007083893,-790804,398.2543945,102625,738.7804565,0.650167525
0.543999976,-0.176501155,0.002392769,-790802,391.3879395,102628,733.7713013,0.638991892
0.547999976,-0.156822085,-0.002325058,-790800,401.6876221,102631,731.2669678,0.627816141
0.551999976,-0.153154939,-0.002813339,-790799,387.9547119,102634,743.7890015,0.599610865
0.555999976,-0.15019162,-0.00207901,-790797,391.3879395,102637,721.2498169,0.590438664
0.559999975,-0.143435657,-0.004105568,-790796,384.5214844,102640,718.7456055,0.621372819
0.563999975,-0.136894628,-0.004768372,-790794,387.9547119,102643,728.7627563,0.650266528
0.567999975,-0.143569767,-0.002690315,-790793,381.0882568,102646,728.7630615,0.653115034
0.571999974,-0.133741394,-0.007480621,-790791,374.2218018,102648,718.7455444,0.663977563
0.575999974,-0.132273704,-0.002653122,-790790,374.2218018,102651,723.7541504,0.665824473
0.579999974,-0.125153273,-0.000564575,-790788,377.6550293,102654,733.7716064,0.671715319
0.583999974,-0.129864573,-0.003955841,-790787,370.7885742,102657,731.2670288,0.664546549
0.587999973,-0.130336627,-0.001714706,-790785,363.9221191,102660,738.7801514,0.621315181
0.591999973,-0.139052272,0.003175735,-790784,360.4888916,102663,736.2758789,0.589103043
0.595999973,-0.118317567,-0.001519203,-790783,357.0556641,102666,731.2672729,0.571916878
0.599999973,-0.125809535,0.000686646,-790781,350.189209,102669,726.2581177,0.566751778
0.603999972,-0.125630319,0.001560211,-790780,353.6224365,102672,716.2409058,0.589672029
0.607999972,-0.116153844,-0.000266075,-790778,350.189209,102675,728.7627563,0.604541302
0.611999972,-0.095014736,-0.006160736,-790777,357.0556641,102678,731.267334,0.586353421
0.615999971,-0.098489784,-0.006389618,-790776,339.8895264,102681,726.2587891,0.577181101
0.619999971,-0.127027765,0.005691528,-790774,336.4562988,102683,723.7541504,0.590010703
0.623999971,-0.14807269,0.012350082,-790773,336.4562988,102686,721.2498779,0.625953496
0.627999971,-0.139425844,0.009473801,-790772,329.5898438,102689,721.2497559,0.656850696
0.63199997,-0.120575167,0.001188278,-790770,333.0230713,102692,733.7715454,0.649681866
0.63599997,-0.139662087,0.003982544,-790769,322.7233887,102695,728.7628174,0.635500968
0.63999997,-0.137067974,0.004128456,-790768,319.2901611,102698,736.2758179,0.613306224
0.643999969,-0.162795499,0.009979248,-790766,319.2901611,102701,731.2672119,0.581093907
0.647999969,-0.142569214,0.006224632,-790765,315.8569336,102704,736.2758789,0.561941385
0.651999969,-0.114047386,-0.005649567,-790764,308.9904785,102707,726.2584839,0.568796873
0.655999969,-0.099303842,-0.009155273,-790763,308.9904785,102710,726.258667,0.574650645
0.659999968,-0.129534394,0.002584457,-790761,302.1240234,102712,721.2498779,0.5885185
0.663999968,-0.147357538,0.003479958,-790760,302.1240234,102715,728.7628784,0.612403393
